UUID,QUOTE_TRANSCRIPTION,ANCHOR,HISTORY,TYPE,SourceOfLocation,VOCAB_LABEL,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS,Author,AuthorBorn,AuthorDies,Textwriting,Certainty,source,TextTitle,TextWritingPlaceName,TextwritinglocationLAT,TextwritinglocationLONG,sourcefortextlocation,,,,catergory
a1798843-cca2-4b21-9dfd-f70d6ad8ca27,Prosper the rhetoriker,char-offset:2879,,PERSON,,,,,,,,Prosper of Aquitaine,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
8c0ca151-593f-4881-bcf9-942fce8479e6,Provence,char-offset:6903,,PLACE,http://sws.geonames.org/2985244,Provence-Alpes-CÃ´te d'Azur,,,,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109010,,,
1d2574ec-c663-4578-afc1-efd2e4095289,Punic Byrsa,char-offset:1097,,PERSON,,,,,,,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108901,,,
94a28002-6e36-4a2b-a1d4-f3c2cf86a34d,Pyrenaean,char-offset:7134,,PLACE,http://pleiades.stoa.org/places/246582,"Pyrenaei (mountains)|Pyrenaei Mons, Pyrenees Mts.",42.67,1,mountain,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109014,,,
46bb9e43-1c8f-4df1-96be-7db35b7ddc96,Pyrenees,char-offset:6530,,PLACE,http://pleiades.stoa.org/places/246582,"Pyrenaei (mountains)|Pyrenaei Mons, Pyrenees Mts.",42.67,1,mountain,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109006,,,
35d5abd4-1dd7-41fe-b9c8-896ffc1dc8b3,Redshanks,char-offset:5047,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
bc64087e-9b90-4c40-9dbc-2fe7b03053d9,Redshanks,char-offset:5819,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
6f84b30b-f1a2-4a75-9620-50c0887278ee,Redshanks,char-offset:10515,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
922e3776-154a-47cf-a1a5-9dc7df65d526,Rhine,char-offset:2033,,PLACE,http://pleiades.stoa.org/places/109277,"Rhenus (river)|Rhenus, Rhein",51.981667,4.080556,river,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108964,,,
8a058ad5-412d-4ae4-b54b-e77a3b1afff8,Rhine,char-offset:8434,,PLACE,http://pleiades.stoa.org/places/109277,"Rhenus (river)|Rhenus, Rhein",51.981667,4.080556,river,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109024,,,
af89e14e-6803-4510-8023-8dc61c6ab499,Rhine,char-offset:3718,,PLACE,http://pleiades.stoa.org/places/109277,"Rhenus (river)|Rhenus, Rhein",51.981667,4.080556,river,VERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
cf5abc76-a72d-4d20-8e2b-86c9b9cd7439,Rhone,char-offset:7157,,PLACE,,,,,,,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108934,,,
85e57af6-e106-4788-955f-4e409076f484,Rhone,char-offset:4910,,PLACE,,,,,,NOT_IDENTIFIABLE,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108985,,,
5297fd43-be63-4932-ac88-48713420d258,river,char-offset:6056,,PLACE,http://pleiades.stoa.org/places/462101,Arethusae Fons,37.057294,15.292958,spring,VERIFIED,,arethusa,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109001,,,
17817775-1a45-4e37-8ba7-61beb5d8df2b,Roman Church,char-offset:12247,,PLACE,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
b2e7c469-16a8-45d3-821b-562cd961c916,Roman soldiers,char-offset:8252,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
6830ff47-d9ba-4aef-84ee-7b5f70864bb6,Roman world,char-offset:5031,,PERSON,,,,,,,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108921,,,
8de1c76c-41fe-4cb4-892d-d364e9f4d47f,Romans,char-offset:4535,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
53c7e5b7-fd7d-4b86-88fc-58a7bc25f841,Romans,char-offset:5075,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
b96159a8-fcef-4054-993e-0c7283c92dae,Romans,char-offset:9081,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
0e61aef0-4d07-425f-b49e-d5cac7dac78c,Rome,char-offset:211,,PLACE,http://sws.geonames.org/3169070,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban",VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108951,,,
727f3a0d-73be-4d00-ab75-7ef469339a75,Rome,char-offset:264,,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban",VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108953,,,
1d86d605-3a67-4dc5-aa9c-294a20d72de8,Rome,char-offset:869,,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban",VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108959,,,
e38884ac-f7ca-42e6-a858-d0526c462d4d,Rome,char-offset:3016,,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban",VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108968,,,
dd364475-086d-4210-9612-ec5028773f05,Rome,char-offset:3308,,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban",VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108971,,,
b59a5a9c-378f-43d7-ab30-de22ce848f7a,Rome,char-offset:4063,,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban",VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108974,,,
2d138605-5e74-46ee-b676-215f26965e7a,Rome,char-offset:4779,,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban",VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108982,,,
6339cf15-82a0-454a-b8dd-f933c4a89df9,Rome,char-offset:10234,,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban",VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109030,,,
465b8a98-3846-4e38-bd07-7991a6765309,Rome,char-offset:10380,,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban",VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109032,,,
023b01e7-0873-4b6c-9388-90f3cd043db7,Rome,char-offset:10430,,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban",VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109034,,,
7ca6bb0e-5f7b-47a1-9a33-4ba101ad812c,Rome,char-offset:3541,,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban",VERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
376b5093-9cc2-4c22-8864-bb8b169ce9e9,Rome,char-offset:4447,,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban",VERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
bdd95b25-ba4f-458d-8622-fe904aba984a,Rome,char-offset:6561,,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban",VERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
055aa43d-e297-48aa-b208-b6860953ee8e,Rome,char-offset:8501,,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban",VERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
f0eb65bc-c45a-4392-abf8-6910010442db,Rutupiae,char-offset:4681,,PLACE,http://pleiades.stoa.org/places/79664,"Rutupiae|Rutupiae, Richborough Castle",51.293026,1.331939,"amphitheatre,fort",VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108979,,,
7563649a-d22a-4c41-a8d0-00645bee8a09,Saint Augustine,char-offset:2533,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
64a6854d-91df-4ede-818b-659bea4754eb,Scots,char-offset:5037,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
d0da6ba8-5703-4544-b9ab-42621df7062a,Scots,char-offset:5791,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
e6e4936e-9e8e-4532-8cd4-8c3a85cb02ee,Scots,char-offset:10505,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
883cbbb6-fccb-40b7-adf4-a994542a93a3,Scots,char-offset:11957,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
46f7647e-cda6-4f1e-a6d7-5c5298255986,Scots,char-offset:12268,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
74741164-597b-415d-b05d-5e69677f95f9,Seleucus,char-offset:1728,,PERSON,,,,,,,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108909,,,
d4a0636e-dcf3-4fb9-bbb6-c8b5069a2bd5,Severus,char-offset:4702,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
4ae7a2c8-580a-491e-9736-3822864474dc,Severus,char-offset:9695,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
fc9a37ea-1db5-401e-906b-1dc8ad72d56e,Seville,char-offset:5161,,PLACE,http://pleiades.stoa.org/places/256210,"Hispalis/Col. Romula|Hispalis/Col. Romula, Sevilla",37.3858,-5.99312,settlement,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108987,,,
164cd54b-423a-4db4-9a78-fe151c5bf02d,Sicilian,char-offset:7867,,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109022,,,
2a60307f-171c-4e3a-8c8a-2f0d694e4ec3,Spain,char-offset:5326,,PLACE,http://pleiades.stoa.org/places/981551,Tarraconensis,42.4395125,3.1766232,province,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108993,,,
16d6f778-1553-4706-a6a0-81e61653f5ab,Spain,char-offset:95,,PLACE,http://sws.geonames.org/2510769,Spain,40.22822936,-3.639066965,,UNVERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
9fabaf41-f6a1-4524-b6ae-e7d58e3ebc8a,Spanish main,char-offset:7812,,PLACE,http://pleiades.stoa.org/places/275614,Columnae Herculis,35.9358335,-5.384583,cape,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109020,,,
e7639094-59bb-46df-aedf-20102db6310b,Suevi,char-offset:3622,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
845b5511-fc5c-4554-8325-c8461b44fa80,Symmachus,char-offset:12484,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
5395945b-dd34-4354-9542-7f414bc85ad1,Syracuse,char-offset:5877,,PLACE,http://pleiades.stoa.org/places/462503,"Syracusae/Syrakousai|Syracusae/Syrakousai, Siracusa|Siracusa",37.05963,15.29382,settlement,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108999,,,
0873ebac-c93d-4eb2-a772-08b1d7095ee1,Syracuse,char-offset:5937,,PLACE,http://pleiades.stoa.org/places/462503,"Syracusae/Syrakousai|Syracusae/Syrakousai, Siracusa|Siracusa",37.05963,15.29382,settlement,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109000,,,
7569f5ed-5c58-4754-82d5-37037631c030,Syrmium,char-offset:1168,,PLACE,http://pleiades.stoa.org/places/207447,"Circus, Sremska Mitrovica|Sirmium|Sirmium, Sremska Mitrovica|Sremska Mitrovica",44.96775,19.61028,settlement,VERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
17026dff-ad74-4266-b114-e5586b69703e,Tarquin,char-offset:7624,,PERSON,,,,,,,,Tarquinius Superbus,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108941,,,
659484c4-4707-4329-b0af-48e0c3474617,Tarragona,char-offset:5190,,PLACE,http://pleiades.stoa.org/places/246349,"Col. Tarraco|Col. Tarraco, Tarragona",41.119196,1.258058,settlement,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108989,,,
c8a7571e-e4fc-4f3b-8a0a-afb42247fe95,Tarragona,char-offset:5375,,PLACE,http://pleiades.stoa.org/places/246349,"Col. Tarraco|Col. Tarraco, Tarragona",41.119196,1.258058,settlement,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108994,,,
76298bab-82b3-4315-bf1b-9da342a66cb2,Teutosagi,char-offset:7275,,PERSON,,,,,,,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108936,,,
535f71f3-e76f-43b8-b499-11a1d2d407d3,Theodosius,char-offset:1136,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
b9cc6865-50fe-4c66-ba19-7ff8aad5b6a0,Theodosius,char-offset:1846,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
a697a2ce-2a92-4460-ad08-1726b97f392f,Theodosius,char-offset:2182,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
ced05a91-87aa-46ab-8d18-4f68bc7910ec,Theodosius,char-offset:3459,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
034266b0-d723-42aa-ab72-8a8f29d81b4b,Theodosius,char-offset:11816,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
22d1af22-70aa-40f4-bf71-27899eeb5112,Theodosius,char-offset:12036,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
24beb824-a627-4964-98ea-7899821d4f72,these islands,char-offset:542,,PLACE,http://pleiades.stoa.org/places/981513,Britannia (province),52.5,-2.5,province,VERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
29b6c2c8-f812-401b-b62a-161fe6ec1cab,Thrace,char-offset:1225,,PLACE,http://sws.geonames.org/6697803,East Macedonia and Thrace,41.16546744,25.14184325,,VERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
6d9fb3aa-4b29-4ca6-a145-cbf4bc9d703f,thy peoples with their varied differences of garb and speech,char-offset:7490,,PERSON,,,,,,,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108940,,,
c703c40b-6f82-4b54-ad37-2da918e36b08,Timavus,char-offset:10113,,PLACE,http://pleiades.stoa.org/places/187588,"Timavus (river)|Timavus, Timavo",45.780034,13.5811,river,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109029,,,
b514be77-3600-422f-95b0-e56183b488f0,Toulouse,char-offset:6272,,PLACE,http://pleiades.stoa.org/places/246694,"Purpan|Purpan-Ancely|Tolosa|Tolosa, Toulouse|Toulouse",43.6147918,1.3976884,"amphitheatre,settlement",VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109003,,,
a00102c5-4f7c-46b7-b459-3b5a2987f5c7,Toulouse,char-offset:6312,,PLACE,http://pleiades.stoa.org/places/246694,"Purpan|Purpan-Ancely|Tolosa|Tolosa, Toulouse|Toulouse",43.6147918,1.3976884,"amphitheatre,settlement",VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109004,,,
2fdcbfd7-8f42-41a0-b4d2-4fc0ddd09d45,Treveri,char-offset:1996,,PERSON,,,,,,,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108910,,,
34744fb7-fc38-4554-a79a-4ff56017fb7d,Trï¿_ves,char-offset:1907,,PLACE,http://pleiades.stoa.org/places/108894,"Col. Augusta Treverorum|Porta Alba, Alt-Heiligkreuz|Lenus Mars, Am Irminenwingert, Trier|RÃ¶merlager Petrisberg, Trier|Amphitheater, Gartenfeld|Tempelbezirk im Altbachtal, Trier|Asclepius-Tempel, Altstadt|RÃ¶mischer Circus, Trier|Barbarathermen, Barbara|Porta Nigra, Altstadt|Col. Augusta Treverorum, Trier|Unnamed Roman bridge at Trier|RÃ¶merbrÃ_cke, Trier-West|Tempel am HerrenbrÃ_nnchen, Neu-Heiligkreuz|Porta Media, Matthias|Porta Inclyta, Trier-West|Konstantinbasilika, Altstadt|Kaiserthermen, Altstadt|Thermen am Viehmarkt, Altstadt|Trier",49.74204083,6.640479755,"bridge,settlement",VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108962,,,
b7b2d7c5-3c82-488a-b796-be1d1f202dd8,Valens,char-offset:843,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
2fec090a-ed8c-42f9-9d6e-ba0d8402118f,Valens,char-offset:895,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
2c886dce-c432-4ba3-8124-867fe4694e85,Valentinian,char-offset:916,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
13de40b4-cb35-4218-b87f-3a3555c13c99,Valentinian,char-offset:1747,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
c506918b-554f-4177-b9f4-7c2c5e878d16,Valentinian Augustus,char-offset:1700,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
ebf0f631-2375-4855-9c10-1388cb8e8d9f,Vandals,char-offset:3636,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
51f481a0-eaea-467e-baea-470b42ea3387,Vienne,char-offset:4827,,PLACE,http://pleiades.stoa.org/places/167719,"Col. Vienna|ThÃ©atre antique, Vienne|Col. Vienna, Vienne|Temple d'Auguste et de Livie, Vienne|Colline Sainte-Blandine, Vienne|OdÃ©on antique, Vienne|Vienne",45.524879,4.878693,settlement,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108983,,,
